"tail.node"	"head.node"	"capacity..veh.h."	"length..miles."	"fftt.min."	"Power"	"B"	"Flow"	"speed.limit..mph."	"toll..cents."	"link.type"	"X"
32748	32984	550	0.27187	0.46587	3.6	0.9	0	0	0	1	";"
32749	32750	5250	0.49196	0.41558	4	0.15	0	0	0	1	";"
32750	10653	1400	0.33963	0.48499	3.6	0.9	0	0	0	1	";"
32750	33086	3500	0.21765	0.18385	4	0.15	0	0	0	1	";"
32751	32752	5250	0.36417	0.30763	4	0.15	0	0	0	1	";"
32752	33349	3500	0.37844	0.31968	4	0.15	0	0	0	1	";"
32752	33419	1400	0.41081	0.58664	3.6	0.9	0	0	0	1	";"
32753	32754	2200	1.02399	1.13731	4	0.15	0	0	0	1	";"
32753	33454	850	0.80322	1.09486	3.4	0.7	0	0	0	1	";"
32753	33485	2200	0.18787	0.20866	4	0.15	0	0	0	1	";"
32753	55085	99999	0	0.3302	3.6	0.9	0	0	0	1	";"
32754	32753	2200	1.02399	1.13731	4	0.15	0	0	0	1	";"
32754	33700	2200	1.24955	1.17099	4	0.15	0	0	0	1	";"
32754	33703	600	0.13493	0.20751	3.6	0.9	0	0	0	1	";"
32755	32756	900	1.13537	1.26102	3.4	0.7	0	0	0	1	";"
32755	33454	850	0.73222	0.99808	3.4	0.7	0	0	0	1	";"
32755	33490	850	0.40837	0.55665	3.4	0.7	0	0	0	1	";"
32756	32755	900	1.13537	1.26102	3.4	0.7	0	0	0	1	";"
32756	33699	900	1.00457	1.11574	3.4	0.7	0	0	0	1	";"
32756	33708	600	0.23794	0.36592	3.6	0.9	0	0	0	1	";"
32757	33343	550	0.83632	1.43313	3.6	0.9	0	0	0	1	";"
32757	33442	850	0.28114	0.45573	2	0.6	0	0	0	1	";"
32757	40355	900	1.07712	0.74499	2	0.6	0	0	0	1	";"
32757	54562	600	1.07715	1.27352	2	0.5	0	0	0	1	";"
32758	33694	600	0.18717	0.38709	2	0.5	0	0	0	1	";"
32758	33695	600	0.36595	0.75683	2	0.5	0	0	0	1	";"
32758	54562	600	1.07715	0.95418	2	0.5	0	0	0	1	";"
32759	32760	850	0.75049	1.02298	3.4	0.7	0	0	0	1	";"
32759	32807	1900	1.00185	1.30624	2	0.8	0	0	0	1	";"
32759	32946	850	0.53205	0.72524	3.4	0.7	0	0	0	1	";"
32759	54271	850	0.99863	1.35048	3.4	0.7	0	0	0	1	";"
32760	32759	850	0.75049	1.02298	3.4	0.7	0	0	0	1	";"
32760	33516	550	0.13432	0.23018	3.6	0.9	0	0	0	1	";"
32760	33521	850	0.24646	0.33595	3.4	0.7	0	0	0	1	";"
32761	2468	99999	0	0.53488	3.6	0.9	0	0	0	1	";"
32761	54804	850	0.67158	0.04632	2	0.6	0	0	0	1	";"
32761	54805	850	0.48546	0.05667	2	0.6	0	0	0	1	";"
32762	2457	99999	0	1.35777	3.6	0.9	0	0	0	1	";"
32762	32763	850	0.64461	0.87867	3.4	0.7	0	0	0	1	";"
32762	54801	850	0.58447	0.38991	3.4	0.7	0	0	0	1	";"
32763	10787	1900	0.56866	0.92179	2	0.9	0	0	0	1	";"
32763	32747	1900	0.92706	1.50275	2	0.9	0	0	0	1	";"
32763	32762	850	0.64461	0.87867	3.4	0.7	0	0	0	1	";"
32763	40363	850	0.9034	0.34884	3.4	0.7	0	0	0	1	";"
32764	32765	1900	0.66568	0.86793	2	0.8	0	0	0	1	";"
32764	33351	900	0.48767	0.54164	3.4	0.7	0	0	0	1	";"
32764	33414	1900	0.86597	1.12908	2	0.8	0	0	0	1	";"
32764	40362	850	1.50059	1.3417	3.4	0.7	0	0	0	1	";"
32765	10768	1900	0.09396	0.12251	2	0.8	0	0	0	1	";"
32765	32764	1900	0.66568	0.86793	2	0.8	0	0	0	1	";"
32766	32767	750	0.24513	0.3869	3.4	0.7	0	0	0	1	";"
32766	32989	1900	0.58714	0.76554	2	0.8	0	0	0	1	";"
32766	33063	1700	0.32403	0.46271	2	0.8	0	0	0	1	";"
32766	33066	750	0.36115	0.57	3.4	0.7	0	0	0	1	";"
32767	32766	750	0.24513	0.3869	3.4	0.7	0	0	0	1	";"
32767	33553	1700	0.12139	0.17334	2	0.8	0	0	0	1	";"
32768	54254	5250	1.16288	0.27851	4	0.15	0	0	0	1	";"
32769	33522	1400	0.30257	0.43208	3.6	0.9	0	0	0	1	";"
32769	33523	5250	0.63062	0.53271	4	0.15	0	0	0	1	";"
32770	10883	900	0.95934	1.06551	3.4	0.7	0	0	0	1	";"
32770	33677	850	1.02023	1.39067	3.4	0.7	0	0	0	1	";"
32770	33723	900	0.59722	0.66332	3.4	0.7	0	0	0	1	";"
32770	33724	900	1.51826	1.68629	3.4	0.7	0	0	0	1	";"
32771	32772	600	0.49692	0.7642	3.6	0.9	0	0	0	1	";"
32771	33667	600	0.14226	0.21878	3.6	0.9	0	0	0	1	";"
32772	32771	600	0.49692	0.7642	3.6	0.9	0	0	0	1	";"
32772	33715	900	0.37507	0.41657	3.4	0.7	0	0	0	1	";"
32772	33723	900	0.34927	0.38793	3.4	0.7	0	0	0	1	";"
32773	32774	500	0.10322	0.19346	3.6	0.9	0	0	0	1	";"
32773	33073	500	0.14423	0.27032	3.6	0.9	0	0	0	1	";"
32774	32773	500	0.10322	0.19346	3.6	0.9	0	0	0	1	";"
32774	33542	500	0.13448	0.25205	3.6	0.9	0	0	0	1	";"
32774	33554	500	0.10724	0.201	3.6	0.9	0	0	0	1	";"
32775	32776	500	0.15879	0.2976	3.6	0.9	0	0	0	1	";"
32775	33541	500	0.15233	0.28551	3.6	0.9	0	0	0	1	";"
32775	33546	500	0.14256	0.26719	3.6	0.9	0	0	0	1	";"
32775	33548	550	0.18034	0.30904	3.6	0.9	0	0	0	1	";"
32776	2433	99999	0	0.64546	3.6	0.9	0	0	0	1	";"
32776	32775	500	0.15879	0.2976	3.6	0.9	0	0	0	1	";"
32776	33061	500	0.40223	0.75389	3.6	0.9	0	0	0	1	";"
32777	2350	99999	0	1.59991	3.6	0.9	0	0	0	1	";"
32777	32778	600	0.67914	1.04442	3.6	0.9	0	0	0	1	";"
32777	33703	550	0.09027	0.15468	3.6	0.9	0	0	0	1	";"
32778	32777	600	0.67914	1.04442	3.6	0.9	0	0	0	1	";"
32778	33481	550	0.27957	0.47907	3.6	0.9	0	0	0	1	";"
32779	32780	600	0.70314	1.4542	2	0.5	0	0	0	1	";"
32779	33707	600	0.78775	1.21144	3.6	0.9	0	0	0	1	";"
32779	33708	600	0.26135	0.40192	3.6	0.9	0	0	0	1	";"
32780	2331	99999	0	1.23334	3.6	0.9	0	0	0	1	";"
32780	32779	600	0.70314	1.4542	2	0.5	0	0	0	1	";"
32780	33497	600	0.25284	0.52291	2	0.5	0	0	0	1	";"
32781	32782	550	0.1022	0.17512	3.6	0.9	0	0	0	1	";"
32781	33079	550	0.08766	0.15021	3.6	0.9	0	0	0	1	";"
32782	2431	99999	0	1.30017	3.6	0.9	0	0	0	1	";"
32782	32781	550	0.1022	0.17512	3.6	0.9	0	0	0	1	";"
32782	33579	550	0.06446	0.11045	3.6	0.9	0	0	0	1	";"
32783	32784	550	0.09976	0.17094	3.6	0.9	0	0	0	1	";"
32783	33592	550	0.12748	0.21845	3.6	0.9	0	0	0	1	";"
32784	32783	550	0.09976	0.17094	3.6	0.9	0	0	0	1	";"
32784	33078	550	0.09603	0.16456	3.6	0.9	0	0	0	1	";"
32785	9994	650	0.62021	1.19992	2	0.6	0	0	0	1	";"
32785	9995	500	0.24583	0.54608	2	0.5	0	0	0	1	";"
32785	40317	650	0.37789	0.25811	2	0.6	0	0	0	1	";"
32786	445	99999	0	0.38833	3.6	0.9	0	0	0	1	";"
32786	10154	550	0.5113	1.0222	2	0.5	0	0	0	1	";"
32786	40186	550	0.77797	0.53372	2	0.5	0	0	0	1	";"
32786	55087	99999	0	0.2456	3.6	0.9	0	0	0	1	";"
32787	10392	1400	0.39347	0.56187	3.6	0.9	0	0	0	1	";"
32787	32796	1900	0.04183	0.05453	2	0.8	0	0	0	1	";"
32787	40742	850	0.26244	0.07366	3.4	0.7	0	0	0	1	";"
32788	32789	3500	1.56333	1.3206	4	0.15	0	0	0	1	";"
32789	33000	1400	0.33191	0.47398	3.6	0.9	0	0	0	1	";"
32789	33002	3500	0.27751	0.23442	4	0.15	0	0	0	1	";"
32790	32791	850	0.18751	0.2556	3.4	0.7	0	0	0	1	";"
32790	32797	850	0.13397	0.18261	3.4	0.7	0	0	0	1	";"
32791	32790	850	0.18751	0.2556	3.4	0.7	0	0	0	1	";"
32791	32802	550	0.16642	0.28517	3.6	0.9	0	0	0	1	";"
32791	32953	850	0.12678	0.17281	3.4	0.7	0	0	0	1	";"
32792	10446	850	0.32128	0.43794	3.4	0.7	0	0	0	1	";"
32792	32950	850	0.19571	0.26678	3.4	0.7	0	0	0	1	";"
32792	54795	850	0.67477	0.6677	3.4	0.7	0	0	0	1	";"
32793	2480	99999	0	0.95651	3.6	0.9	0	0	0	1	";"
32793	2481	99999	0	2.66918	3.6	0.9	0	0	0	1	";"
32793	32949	550	0.51209	0.87751	3.6	0.9	0	0	0	1	";"
32793	54796	550	0.71806	0.07095	3.6	0.9	0	0	0	1	";"
32794	10329	1400	0.05429	0.07753	3.6	0.9	0	0	0	1	";"
32794	32795	850	0.84199	1.57811	3.6	0.9	0	0	0	1	";"
32794	32929	550	0.25613	0.43891	3.6	0.9	0	0	0	1	";"
32795	32794	850	0.84199	1.57811	3.6	0.9	0	0	0	1	";"
32795	32796	1900	0.12485	0.16278	2	0.8	0	0	0	1	";"
32795	32896	850	0.18383	0.25058	3.4	0.7	0	0	0	1	";"
32796	10343	1400	0.32061	0.45784	3.6	0.9	0	0	0	1	";"
32796	32787	1900	0.04183	0.05453	2	0.8	0	0	0	1	";"
32796	32795	1900	0.12485	0.16278	2	0.8	0	0	0	1	";"
32797	32788	1400	0.31286	0.44677	3.6	0.9	0	0	0	1	";"
32797	32790	850	0.13397	0.18261	3.4	0.7	0	0	0	1	";"
32797	32896	850	0.06489	0.08845	3.4	0.7	0	0	0	1	";"
32798	32788	3500	0.23178	0.1958	4	0.15	0	0	0	1	";"
32799	32800	550	0.32171	0.55128	3.6	0.9	0	0	0	1	";"
32799	32929	550	0.21203	0.36334	3.6	0.9	0	0	0	1	";"
32800	32799	550	0.32171	0.55128	3.6	0.9	0	0	0	1	";"
32800	32802	550	0.7544	1.29275	3.6	0.9	0	0	0	1	";"
32800	32998	550	1.1788	2.02	3.6	0.9	0	0	0	1	";"
32801	2471	99999	0	1.75482	3.6	0.9	0	0	0	1	";"
32801	32947	1700	1.56997	2.54488	2	0.6	0	0	0	1	";"
32801	54798	1700	0.32827	0.28088	2	0.6	0	0	0	1	";"
32802	2115	99999	0	1.29656	3.6	0.9	0	0	0	1	";"
32802	32791	550	0.16642	0.28517	3.6	0.9	0	0	0	1	";"
32802	32800	550	0.7544	1.29275	3.6	0.9	0	0	0	1	";"
32803	32804	3500	1.62225	1.37037	4	0.15	0	0	0	1	";"
32804	32896	1400	0.2586	0.36928	3.6	0.9	0	0	0	1	";"
32804	32900	3500	0.17327	0.14637	4	0.15	0	0	0	1	";"
32805	32806	550	0.85276	1.4613	3.6	0.9	0	0	0	1	";"
32805	32993	550	0.25284	0.43327	3.6	0.9	0	0	0	1	";"
32806	32805	550	0.85276	1.4613	3.6	0.9	0	0	0	1	";"
32806	32945	550	0.78898	1.352	3.6	0.9	0	0	0	1	";"
32806	32946	850	0.45514	0.6204	3.4	0.7	0	0	0	1	";"
32806	40364	850	1.38858	0.35176	3.4	0.7	0	0	0	1	";"
32807	32759	1900	1.00185	1.30624	2	0.8	0	0	0	1	";"
32807	33052	550	0.19005	0.32567	3.6	0.9	0	0	0	1	";"
32807	33053	1900	0.24212	0.31569	2	0.8	0	0	0	1	";"
32807	33062	500	0.00672	0.0126	3.6	0.9	0	0	0	1	";"
32808	435	99999	0	0.31089	3.6	0.9	0	0	0	1	";"
32808	32809	450	0.05601	0.14606	2	0.5	0	0	0	1	";"
32808	32872	450	0.06899	0.17991	2	0.5	0	0	0	1	";"
32809	32808	450	0.05601	0.14606	2	0.5	0	0	0	1	";"
32809	32910	450	0.06394	0.16674	2	0.5	0	0	0	1	";"
32810	32811	550	0.14159	0.28306	2	0.5	0	0	0	1	";"
32810	33012	550	0.03229	0.06455	2	0.5	0	0	0	1	";"
32811	32810	550	0.14159	0.28306	2	0.5	0	0	0	1	";"
32811	32812	550	0.04592	0.0918	2	0.5	0	0	0	1	";"
32812	32811	550	0.04592	0.0918	2	0.5	0	0	0	1	";"
32812	32813	550	0.20458	0.35056	3.6	0.9	0	0	0	1	";"
32812	32932	500	0.17981	0.33701	3.6	0.9	0	0	0	1	";"
32813	32812	550	0.20458	0.35056	3.6	0.9	0	0	0	1	";"
32813	33011	550	0.02429	0.04162	3.6	0.9	0	0	0	1	";"
32814	447	99999	0	0.52201	3.6	0.9	0	0	0	1	";"
32814	457	99999	0	1.40394	3.6	0.9	0	0	0	1	";"
32814	10090	550	0.24897	0.49774	2	0.5	0	0	0	1	";"
32814	54523	500	0.54499	0.55198	2	0.5	0	0	0	1	";"
32815	19705	850	0.66854	0.91128	3.4	0.7	0	0	0	1	";"
32815	32877	850	0.38332	0.5225	3.4	0.7	0	0	0	1	";"
32815	32878	850	0.05711	0.10704	3.6	0.9	0	0	0	1	";"
32816	32817	3500	0.58174	0.49141	4	0.15	0	0	0	1	";"
32817	32866	5250	0.0339	0.02864	4	0.15	0	0	0	1	";"
32818	29836	725	0.32872	0.49288	3.6	0.9	0	0	0	1	";"
32818	32831	3500	0.55106	0.4655	4	0.15	0	0	0	1	";"
32819	32820	7000	0.37334	0.31537	4	0.15	0	0	0	1	";"
32820	10177	1350	0.16776	0.25154	3.6	0.9	0	0	0	1	";"
32820	32858	5250	0.19692	0.17117	4	0.15	0	0	0	1	";"
32821	29849	1500	0.10122	0.18396	2	0.6	0	0	0	1	";"
32821	32822	850	0.68699	1.2876	3.6	0.9	0	0	0	1	";"
32821	32824	1700	0.64081	1.03874	2	0.6	0	0	0	1	";"
32821	32857	750	0.35632	0.68938	3.6	0.9	0	0	0	1	";"
32822	453	99999	0	0.27263	3.6	0.9	0	0	0	1	";"
32822	32821	850	0.68699	1.2876	3.6	0.9	0	0	0	1	";"
32822	32840	850	0.11382	0.21332	3.6	0.9	0	0	0	1	";"
32823	454	99999	0	0.88335	3.6	0.9	0	0	0	1	";"
32823	456	99999	0	0.6236	3.6	0.9	0	0	0	1	";"
32823	32824	1500	0.69539	1.26385	2	0.6	0	0	0	1	";"
32823	32834	1700	0.04337	0.0703	2	0.6	0	0	0	1	";"
32824	32821	1700	0.64081	1.03874	2	0.6	0	0	0	1	";"
32824	32823	1500	0.69539	1.26385	2	0.6	0	0	0	1	";"
32824	32875	500	0.12914	0.24204	3.6	0.9	0	0	0	1	";"
32824	51680	500	0.06	0.11909	3.6	0.9	0	0	0	1	";"
32825	32826	7000	0.4413	0.37278	4	0.15	0	0	0	1	";"
32826	32889	7000	0.20132	0.17007	4	0.15	0	0	0	1	";"
32826	32892	1400	0.25455	0.3635	3.6	0.9	0	0	0	1	";"
32827	32828	1700	0.44647	0.72372	2	0.6	0	0	0	1	";"
32827	32832	1700	0.6065	0.82672	3.4	0.7	0	0	0	1	";"
32827	32834	1500	0.52484	0.95387	2	0.6	0	0	0	1	";"
32827	32845	1900	0.26577	0.34651	2	0.8	0	0	0	1	";"
32828	460	99999	0	1.12436	3.6	0.9	0	0	0	1	";"
32828	19708	1700	0.39245	0.63615	2	0.6	0	0	0	1	";"
32828	32827	1700	0.44647	0.72372	2	0.6	0	0	0	1	";"
32829	32830	3500	0.43917	0.37098	4	0.15	0	0	0	1	";"
32830	32816	3500	0.57936	0.4894	4	0.15	0	0	0	1	";"
32830	32837	725	0.26377	0.3955	3.6	0.9	0	0	0	1	";"
32831	29803	3500	0.41846	0.35349	4	0.15	0	0	0	1	";"
32832	32827	1700	0.6065	0.82672	3.4	0.7	0	0	0	1	";"
32832	32833	850	0.53835	1.00901	3.6	0.9	0	0	0	1	";"
32832	32837	1700	0.16411	0.22369	3.4	0.7	0	0	0	1	";"
32832	32840	850	0.42264	0.79213	3.6	0.9	0	0	0	1	";"
32833	467	99999	0	0.74439	3.6	0.9	0	0	0	1	";"
32833	468	99999	0	0.28849	3.6	0.9	0	0	0	1	";"
32833	9970	850	0.45328	0.84956	3.6	0.9	0	0	0	1	";"
32833	32832	850	0.53835	1.00901	3.6	0.9	0	0	0	1	";"
32834	32823	1700	0.04337	0.0703	2	0.6	0	0	0	1	";"
32834	32827	1500	0.52484	0.95387	2	0.6	0	0	0	1	";"
32834	32844	550	0.05359	0.10713	2	0.5	0	0	0	1	";"
32835	29787	1400	0.23281	0.33246	3.6	0.9	0	0	0	1	";"
32835	32829	3500	0.26033	0.21991	4	0.15	0	0	0	1	";"
32836	32835	3500	0.2579	0.21786	4	0.15	0	0	0	1	";"
32837	29836	1700	0.12528	0.17077	3.4	0.7	0	0	0	1	";"
32837	32816	725	0.33003	0.49485	3.6	0.9	0	0	0	1	";"
32837	32832	1700	0.16411	0.22369	3.4	0.7	0	0	0	1	";"
32838	32839	550	0.07335	0.14663	2	0.5	0	0	0	1	";"
32838	32840	550	0.03758	0.07513	2	0.5	0	0	0	1	";"
32839	32838	550	0.07335	0.14663	2	0.5	0	0	0	1	";"
32839	32843	550	0.03321	0.06639	2	0.5	0	0	0	1	";"
32840	32822	850	0.11382	0.21332	3.6	0.9	0	0	0	1	";"
32840	32832	850	0.42264	0.79213	3.6	0.9	0	0	0	1	";"
32840	32838	550	0.03758	0.07513	2	0.5	0	0	0	1	";"
32841	455	99999	0	0.51079	3.6	0.9	0	0	0	1	";"
32841	32842	550	0.16029	0.32046	2	0.5	0	0	0	1	";"
32841	32843	550	0.03066	0.0613	2	0.5	0	0	0	1	";"
32842	32841	550	0.16029	0.32046	2	0.5	0	0	0	1	";"
32842	32844	550	0.13763	0.27516	2	0.5	0	0	0	1	";"
32843	32839	550	0.03321	0.06639	2	0.5	0	0	0	1	";"
32843	32841	550	0.03066	0.0613	2	0.5	0	0	0	1	";"
32844	32834	550	0.05359	0.10713	2	0.5	0	0	0	1	";"
32844	32842	550	0.13763	0.27516	2	0.5	0	0	0	1	";"
32845	456	99999	0	1.22008	3.6	0.9	0	0	0	1	";"
32845	460	99999	0	0.85959	3.6	0.9	0	0	0	1	";"
32845	19707	1900	0.1234	0.16089	2	0.8	0	0	0	1	";"
32845	32827	1900	0.26577	0.34651	2	0.8	0	0	0	1	";"
32846	10092	1350	0.2122	0.31817	3.6	0.9	0	0	0	1	";"
32846	32847	5250	0.57224	0.4974	4	0.15	0	0	0	1	";"
32847	32859	7000	0.21163	0.19527	4	0.15	0	0	0	1	";"
32848	10092	1350	0.1252	0.18773	3.6	0.9	0	0	0	1	";"
32848	32847	1250	0.23506	0.36148	3.6	0.9	0	0	0	1	";"
32848	32849	500	0.08977	0.16825	3.6	0.9	0	0	0	1	";"
32848	32853	500	0.06837	0.12813	3.6	0.9	0	0	0	1	";"
32849	10093	500	0.12473	0.27707	2	0.5	0	0	0	1	";"
32849	32848	500	0.08977	0.16825	3.6	0.9	0	0	0	1	";"
32849	32856	450	0.49689	1.29572	2	0.5	0	0	0	1	";"
32849	32876	450	0.49861	1.24603	3.6	0.9	0	0	0	1	";"
32850	29807	1250	0.25722	0.39557	3.6	0.9	0	0	0	1	";"
32850	32851	5250	0.28657	0.26442	4	0.15	0	0	0	1	";"
32851	29855	5250	0.11468	0.10582	4	0.15	0	0	0	1	";"
32852	32853	1350	0.22982	0.3446	3.6	0.9	0	0	0	1	";"
32852	32854	5250	0.50281	0.43705	4	0.15	0	0	0	1	";"
32853	10091	500	0.12474	0.2338	3.6	0.9	0	0	0	1	";"
32853	32848	500	0.06837	0.12813	3.6	0.9	0	0	0	1	";"
32853	32875	500	0.46196	0.86584	3.6	0.9	0	0	0	1	";"
32854	32874	7000	0.07382	0.06417	4	0.15	0	0	0	1	";"
32855	29807	650	0.25188	0.48732	2	0.6	0	0	0	1	";"
32855	32851	1250	0.46709	0.71831	3.6	0.9	0	0	0	1	";"
32856	443	99999	0	0.88058	3.6	0.9	0	0	0	1	";"
32856	32849	450	0.49689	1.29572	2	0.5	0	0	0	1	";"
32856	32857	750	0.44865	0.86801	3.6	0.9	0	0	0	1	";"
32857	448	99999	0	0.53275	3.6	0.9	0	0	0	1	";"
32857	449	99999	0	0.49199	3.6	0.9	0	0	0	1	";"
32857	32821	750	0.35632	0.68938	3.6	0.9	0	0	0	1	";"
32857	32856	750	0.44865	0.86801	3.6	0.9	0	0	0	1	";"
32858	32846	7000	0.07353	0.06392	4	0.15	0	0	0	1	";"
32859	32855	650	0.15132	0.29276	2	0.6	0	0	0	1	";"
32859	32860	7000	0.0889	0.08203	4	0.15	0	0	0	1	";"
32860	29809	7000	0.27791	0.25643	4	0.15	0	0	0	1	";"
32861	32862	5250	0.30661	0.26651	4	0.15	0	0	0	1	";"
32862	32863	1350	0.43816	0.65698	3.6	0.9	0	0	0	1	";"
32862	32869	5250	0.30251	0.26294	4	0.15	0	0	0	1	";"
32863	32864	750	0.15501	0.28173	2	0.6	0	0	0	1	";"
32864	32852	7000	0.27742	0.24114	4	0.15	0	0	0	1	";"
32865	32864	7000	0.10208	0.08873	4	0.15	0	0	0	1	";"
32866	32861	5250	0.2857	0.24134	4	0.15	0	0	0	1	";"
32866	32867	1400	0.28594	0.40832	3.6	0.9	0	0	0	1	";"
32867	29849	2800	0.01243	0.01775	3.6	0.9	0	0	0	1	";"
32867	32821	1700	0.10269	0.16645	2	0.6	0	0	0	1	";"
32867	32861	2800	0.23333	0.3332	3.6	0.9	0	0	0	1	";"
32868	32865	7000	0.18403	0.15996	4	0.15	0	0	0	1	";"
32869	32850	5250	0.06767	0.05882	4	0.15	0	0	0	1	";"
32870	443	99999	0	0.60096	3.6	0.9	0	0	0	1	";"
32870	9941	450	0.38117	0.99397	2	0.5	0	0	0	1	";"
32871	32872	450	0.12368	0.3225	2	0.5	0	0	0	1	";"
32871	40185	450	0.06249	0.16772	2	0.5	0	0	0	1	";"
32872	32808	450	0.06899	0.17991	2	0.5	0	0	0	1	";"
32872	32871	450	0.12368	0.3225	2	0.5	0	0	0	1	";"
32874	10184	1350	0.256	0.38384	3.6	0.9	0	0	0	1	";"
32874	32825	5250	0.20656	0.17955	4	0.15	0	0	0	1	";"
32875	10090	500	0.12326	0.27381	2	0.5	0	0	0	1	";"
32875	32824	500	0.12914	0.24204	3.6	0.9	0	0	0	1	";"
32875	32853	500	0.46196	0.86584	3.6	0.9	0	0	0	1	";"
32876	443	99999	0	1.07661	3.6	0.9	0	0	0	1	";"
32876	10065	450	0.36874	0.92149	3.6	0.9	0	0	0	1	";"
32876	32849	450	0.49861	1.24603	3.6	0.9	0	0	0	1	";"
32877	19706	1900	0.20051	0.26143	2	0.8	0	0	0	1	";"
32877	19790	850	0.49091	0.66916	3.4	0.7	0	0	0	1	";"
32877	32815	850	0.38332	0.5225	3.4	0.7	0	0	0	1	";"
32878	459	99999	0	0.46457	3.6	0.9	0	0	0	1	";"
32878	32815	850	0.05711	0.10704	3.6	0.9	0	0	0	1	";"
32879	32880	5250	0.25709	0.21717	4	0.15	0	0	0	1	";"
32879	32881	1400	0.25851	0.36915	3.6	0.9	0	0	0	1	";"
32880	10408	1400	0.48978	0.69941	3.6	0.9	0	0	0	1	";"
32880	32897	5250	0.20392	0.17226	4	0.15	0	0	0	1	";"
32881	32879	1400	0.25851	0.36915	3.6	0.9	0	0	0	1	";"
32881	32883	850	0.09639	0.13138	3.4	0.7	0	0	0	1	";"
32881	40365	850	0.68455	0.40937	3.4	0.7	0	0	0	1	";"
32882	32883	1400	0.25541	0.36473	3.6	0.9	0	0	0	1	";"
32882	32890	8750	0.27102	0.22894	4	0.15	0	0	0	1	";"
32883	32881	850	0.09639	0.13138	3.4	0.7	0	0	0	1	";"
32883	32882	1400	0.25541	0.36473	3.6	0.9	0	0	0	1	";"
32883	32902	850	0.16175	0.22048	3.4	0.7	0	0	0	1	";"
32883	55095	99999	0	1.1456	3.6	0.9	0	0	0	1	";"
32884	32882	5250	0.18694	0.15791	4	0.15	0	0	0	1	";"
32885	32893	850	0.01029	0.01929	3.6	0.9	0	0	0	1	";"
32885	40186	850	0.33358	0.67288	3.6	0.9	0	0	0	1	";"
32885	55095	99999	0	0.69312	3.6	0.9	0	0	0	1	";"
32887	32888	1400	0.38572	0.5508	3.6	0.9	0	0	0	1	";"
32887	32892	850	0.00837	0.01569	3.6	0.9	0	0	0	1	";"
32887	32894	850	0.21291	0.39904	3.6	0.9	0	0	0	1	";"
32888	32879	8750	0.26567	0.22442	4	0.15	0	0	0	1	";"
32889	32888	7000	0.15853	0.13391	4	0.15	0	0	0	1	";"
32890	32885	1400	0.28146	0.40192	3.6	0.9	0	0	0	1	";"
32890	32891	7000	0.25964	0.21932	4	0.15	0	0	0	1	";"
32891	32819	7000	0.11281	0.0953	4	0.15	0	0	0	1	";"
32892	32887	850	0.00837	0.01569	3.6	0.9	0	0	0	1	";"
32892	32893	850	0.21079	0.39507	3.6	0.9	0	0	0	1	";"
32893	32885	850	0.01029	0.01929	3.6	0.9	0	0	0	1	";"
32893	32891	1400	0.18639	0.26616	3.6	0.9	0	0	0	1	";"
32893	32892	850	0.21079	0.39507	3.6	0.9	0	0	0	1	";"
32894	446	99999	0	0.75928	3.6	0.9	0	0	0	1	";"
32894	10191	99999	0	0.70997	3.6	0.9	0	0	0	1	";"
32894	32887	850	0.21291	0.39904	3.6	0.9	0	0	0	1	";"
32894	55095	99999	0	1.99296	3.6	0.9	0	0	0	1	";"
32895	2478	99999	0	0.38656	3.6	0.9	0	0	0	1	";"
32895	10413	850	0.83828	1.57115	3.6	0.9	0	0	0	1	";"
32895	19221	850	0.09661	0.18106	3.6	0.9	0	0	0	1	";"
32896	32795	850	0.18383	0.25058	3.4	0.7	0	0	0	1	";"
32896	32797	850	0.06489	0.08845	3.4	0.7	0	0	0	1	";"
32897	10400	1400	0.29336	0.41892	3.6	0.9	0	0	0	1	";"
32897	32798	5250	0.36094	0.30489	4	0.15	0	0	0	1	";"
32898	32798	1400	0.31445	0.44903	3.6	0.9	0	0	0	1	";"
32898	32899	1400	0.41056	0.58629	3.6	0.9	0	0	0	1	";"
32899	32884	1400	0.26028	0.37168	3.6	0.9	0	0	0	1	";"
32900	10401	1400	0.59302	0.84683	3.6	0.9	0	0	0	1	";"
32900	32884	5250	0.61358	0.51832	4	0.15	0	0	0	1	";"
32901	32902	850	0.06479	0.08832	3.4	0.7	0	0	0	1	";"
32901	40742	850	0.26244	0.28407	3.4	0.7	0	0	0	1	";"
32902	2476	99999	0	0.30386	3.6	0.9	0	0	0	1	";"
32902	32883	850	0.16175	0.22048	3.4	0.7	0	0	0	1	";"
32902	32901	850	0.06479	0.08832	3.4	0.7	0	0	0	1	";"
32903	2106	99999	0	0.4811	3.6	0.9	0	0	0	1	";"
32903	10099	650	0.5473	1.05887	2	0.6	0	0	0	1	";"
32903	10223	650	0.27197	0.52618	2	0.6	0	0	0	1	";"
32904	10236	1400	0.17316	0.24727	3.6	0.9	0	0	0	1	";"
32904	10246	850	0.0942	0.11078	2	0.9	0	0	0	1	";"
32904	32905	850	1.37552	2.22969	2	0.6	0	0	0	1	";"
32904	32933	850	0.21135	0.28809	3.4	0.7	0	0	0	1	";"
32905	10391	850	0.25334	0.41066	2	0.6	0	0	0	1	";"
32905	32904	850	1.37552	2.22969	2	0.6	0	0	0	1	";"
32906	428	99999	0	0.47712	3.6	0.9	0	0	0	1	";"
32906	429	99999	0	0.35991	3.6	0.9	0	0	0	1	";"
