"N"	"lon"	"lat"	"X"
34800	-93.094633	45.108347	";"
34801	-93.092725	45.109338	";"
34802	-93.110824	45.104553	";"
34803	-93.108763	45.105567	";"
34804	-93.115061	45.090938	";"
34805	-93.118613	45.095034	";"
34806	-93.117279	45.096981	";"
34807	-93.118596	45.091747	";"
34808	-93.121925	45.102306	";"
34809	-93.118339	45.102979	";"
34810	-93.119322	45.092898	";"
34811	-93.123319	45.102295	";"
34812	-93.11438	45.100063	";"
34813	-93.113317	45.101092	";"
34814	-93.117355	45.101473	";"
34815	-93.115646	45.098935	";"
34816	-93.112478	45.102319	";"
34817	-93.1113	45.103456	";"
34818	-93.10212	45.106354	";"
34819	-93.098574	45.106753	";"
34820	-93.107373	45.10637	";"
34821	-93.105262	45.106518	";"
34822	-93.103439	45.106271	";"
34823	-93.098069	45.106802	";"
34824	-93.096137	45.107274	";"
34825	-93.082604	45.105545	";"
34826	-93.081672	45.103188	";"
34827	-93.078396	45.092189	";"
34828	-93.076608	45.092445	";"
34829	-93.080979	45.098921	";"
34830	-93.081485	45.096043	";"
34831	-93.086792	45.092609	";"
34832	-93.088615	45.089846	";"
34833	-93.086991	45.092297	";"
34834	-93.088398	45.090083	";"
34835	-93.081365	45.093853	";"
34836	-93.080888	45.092494	";"
34837	-93.088251	45.10873	";"
34838	-93.085688	45.107803	";"
34839	-93.090373	45.108669	";"
34840	-93.083856	45.106844	";"
34841	-93.083094	45.106161	";"
34842	-93.069632	45.091022	";"
34843	-93.06601	45.090538	";"
34844	-93.073838	45.091069	";"
34845	-93.076271	45.090284	";"
34846	-93.077163	45.09	";"
34847	-93.076692	45.089607	";"
34848	-93.088289	45.137453	";"
34849	-93.08672	45.138533	";"
34850	-93.091656	45.133615	";"
34851	-93.089949	45.135698	";"
34852	-93.084979	45.13855	";"
34853	-93.081576	45.139389	";"
34854	-93.081602	45.13854	";"
34855	-93.081539	45.142673	";"
34856	-93.08403	45.138554	";"
34857	-93.082919	45.138519	";"
34858	-93.081543	45.1436	";"
34859	-93.122509	45.185894	";"
34860	-93.122459	45.189459	";"
34861	-93.111716	45.182167	";"
34862	-93.105168	45.190473	";"
34863	-93.11374	45.17901	";"
34864	-93.11234	45.18113	";"
34865	-93.117748	45.182247	";"
34866	-93.115579	45.18221	";"
34867	-93.11371	45.1967	";"
34869	-93.14227	45.28683	";"
34870	-93.080469	45.281459	";"
34871	-93.129482	45.319056	";"
34872	-93.122856	45.319091	";"
34873	-93.123239	45.326196	";"
34874	-93.142579	45.326383	";"
34875	-93.15257	45.24661	";"
34876	-93.1523	45.26542	";"
34877	-93.18329	45.251107	";"
34878	-93.183197	45.260737	";"
34879	-93.160284	45.239552	";"
34880	-93.183223	45.265521	";"
34881	-93.183378	45.235303	";"
34882	-93.182749	45.236769	";"
34883	-93.179271	45.240191	";"
34884	-93.171886	45.240143	";"
34885	-93.183266	45.229463	";"
34886	-93.183311	45.231298	";"
34887	-93.183342	45.232514	";"
34888	-93.183351	45.232891	";"
34889	-93.18563	45.23911	";"
34890	-93.183422	45.239406	";"
34891	-93.183424	45.243917	";"
34892	-93.181489	45.239542	";"
34893	-93.167441	45.240144	";"
34894	-93.165515	45.240144	";"
34895	-93.162984	45.240144	";"
34896	-93.190035	45.269916	";"
34897	-93.188437	45.267407	";"
34898	-93.188616	45.274886	";"
34899	-93.189923	45.272998	";"
34900	-93.19035	45.270884	";"
34901	-93.190574	45.271794	";"
34902	-93.14243	45.30461	";"
34903	-93.132782	45.314319	";"
34904	-93.13119	45.318985	";"
34905	-93.13242	45.309728	";"
34906	-93.132605	45.311758	";"
34907	-93.13208	45.304681	";"
34908	-93.143721	45.326389	";"
34909	-93.06712	45.25414	";"
34910	-93.080379	45.268861	";"
34911	-93.080384	45.272444	";"
34912	-93.072397	45.254424	";"
34913	-93.080746	45.254481	";"
34914	-93.080658	45.257903	";"
34915	-93.080561	45.261672	";"
34916	-93.080516	45.263432	";"
34917	-93.080419	45.267258	";"
34918	-93.080416	45.277838	";"
34919	-93.066637	45.259744	";"
34920	-93.070461	45.254411	";"
34921	-93.068266	45.257973	";"
34922	-93.072061	45.254422	";"
34923	-93.19539	45.3702	";"
34924	-93.1852	45.35586	";"
34925	-93.237742	45.485699	";"
34926	-93.235158	45.45733	";"
34927	-93.198509	45.385113	";"
34928	-93.183105	45.385135	";"
34929	-93.183667	45.45766	";"
34930	-93.19403	45.457779	";"
34931	-93.288613	45.471337	";"
34932	-93.28635	45.485939	";"
34933	-93.183897	45.500295	";"
34934	-93.194084	45.500285	";"
34935	-93.203715	45.572632	";"
34936	-93.26537	45.3993	";"
34937	-93.23468	45.39927	";"
34938	-93.23552	45.442752	";"
34939	-93.235219	45.413875	";"
34940	-93.259616	45.370605	";"
34941	-93.253619	45.370627	";"
34942	-93.250645	45.356175	";"
34943	-93.26574	45.356095	";"
34944	-93.31021	45.38476	";"
34945	-93.28585	45.38474	";"
34946	-93.290931	45.399181	";"
34947	-93.286276	45.399211	";"
34948	-93.285866	45.383561	";"
34949	-93.265507	45.373279	";"
34950	-93.265616	45.385804	";"
34951	-93.289549	45.370378	";"
34952	-93.292043	45.370378	";"
34953	-93.290229	45.355891	";"
34954	-93.293208	45.355892	";"
34955	-93.32193	45.375394	";"
34956	-93.303658	45.370375	";"
34957	-93.318333	45.37037	";"
34958	-93.317006	45.360662	";"
34959	-93.306783	45.352309	";"
34960	-93.317053	45.355764	";"
34961	-93.298998	45.355894	";"
34962	-93.302964	45.355096	";"
34963	-93.304643	45.353181	";"
34964	-93.316615	45.39921	";"
34965	-93.316609	45.407365	";"
34966	-93.291865	45.399175	";"
34967	-93.31659	45.38476	";"
34968	-93.316728	45.408961	";"
34969	-93.319078	45.410027	";"
34970	-93.317647	45.409782	";"
34971	-93.269252	45.370547	";"
34972	-93.275805	45.370482	";"
34973	-93.26562	45.365149	";"
34974	-93.265548	45.370583	";"
34975	-93.272001	45.356051	";"
34976	-93.274635	45.356033	";"
34977	-93.286062	45.370378	";"
34978	-93.278206	45.370458	";"
34979	-93.2837	45.370402	";"
34980	-93.285973	45.375629	";"
34981	-93.285941	45.378536	";"
34982	-93.285901	45.381213	";"
34983	-93.266386	45.35609	";"
34984	-93.265674	45.361014	";"
34985	-93.265656	45.362409	";"
34986	-93.265643	45.363339	";"
34987	-93.260463	45.370602	";"
34988	-93.279354	45.399198	";"
34989	-93.270432	45.399124	";"
34990	-93.281099	45.399202	";"
34991	-93.269236	45.399275	";"
34992	-93.292738	45.463303	";"
34993	-93.306567	45.456962	";"
34994	-93.300116	45.457023	";"
34995	-93.23642	45.3706	";"
34996	-93.23435	45.38664	";"
34997	-93.200421	45.37032	";"
34998	-93.198881	45.382239	";"
34999	-93.2253	45.399351	";"
35000	-93.22209	45.399431	";"
35001	-93.24098	45.356116	";"
35002	-93.247175	45.356193	";"
35003	-93.25082	45.370638	";"
35004	-93.232605	45.399302	";"
35005	-93.228856	45.39933	";"
35006	-93.200148	45.37244	";"
35007	-93.199395	45.378264	";"
35008	-93.199125	45.380351	";"
35009	-93.207706	45.385515	";"
35010	-93.214043	45.392024	";"
35011	-93.216667	45.399593	";"
35012	-93.215816	45.392761	";"
35013	-93.205687	45.385091	";"
35014	-93.224604	45.457723	";"
35015	-93.212014	45.457878	";"
35016	-93.204227	45.45794	";"
35017	-93.223525	45.457741	";"
35018	-93.216133	45.457837	";"
35019	-93.286055	45.551415	";"
35020	-93.286237	45.544199	";"
35021	-93.232936	45.549825	";"
35022	-93.233859	45.547271	";"
35023	-93.255285	45.493015	";"
35024	-93.258507	45.49304	";"
35025	-93.204371	45.545643	";"
35026	-93.204186	45.54799	";"
35027	-93.229505	45.572602	";"
35028	-93.228745	45.536509	";"
35029	-93.219178	45.558368	";"
35030	-93.286124	45.50053	";"
35031	-93.291458	45.500517	";"
35032	-93.285996	45.507801	";"
35033	-93.28598	45.515073	";"
35034	-93.319185	45.500553	";"
35035	-93.306679	45.500587	";"
35036	-93.294265	45.500554	";"
35037	-93.272462	45.493223	";"
35038	-93.275114	45.493236	";"
35039	-93.286274	45.493974	";"
35040	-93.275701	45.493239	";"
35041	-93.28627	45.493212	";"
35042	-93.286331	45.487608	";"
35043	-93.285973	45.503236	";"
35044	-93.26533	45.493206	";"
35045	-93.266453	45.493204	";"
35046	-93.269633	45.493229	";"
35047	-93.261224	45.493078	";"
35048	-93.286231	45.536851	";"
35049	-93.286301	45.530349	";"
35050	-93.286157	45.522288	";"
35051	-93.286248	45.527658	";"
35052	-93.285982	45.515577	";"
35053	-93.286073	45.519057	";"
35054	-93.286288	45.529496	";"
35055	-93.286031	45.564117	";"
35056	-93.286039	45.558544	";"
35057	-93.285984	45.555912	";"
35058	-93.286023	45.553263	";"
35059	-93.286062	45.570129	";"
35060	-93.286002	45.565892	";"
35061	-93.235203	45.514727	";"
35062	-93.204137	45.511848	";"
35063	-93.204179	45.514875	";"
35064	-93.226734	45.536543	";"
35065	-93.224803	45.536532	";"
35066	-93.22661	45.492954	";"
35067	-93.216912	45.495288	";"
35068	-93.241885	45.492967	";"
35069	-93.240565	45.492957	";"
35070	-93.236467	45.49294	";"
35071	-93.250765	45.492982	";"
35072	-93.248868	45.492973	";"
35073	-93.253584	45.492984	";"
35074	-93.252165	45.492991	";"
35075	-93.247504	45.492977	";"
35076	-93.244912	45.492965	";"
35077	-93.243672	45.492955	";"
35078	-93.244248	45.492959	";"
35079	-93.234773	45.49292	";"
35080	-93.237866	45.492941	";"
35081	-93.236914	45.492952	";"
35082	-93.232585	45.543895	";"
35083	-93.232359	45.537683	";"
35084	-93.229118	45.536514	";"
35085	-93.227283	45.536541	";"
35086	-93.213495	45.499827	";"
35087	-93.207182	45.500298	";"
35088	-93.199138	45.507861	";"
35089	-93.193801	45.507592	";"
35090	-93.211799	45.536641	";"
35091	-93.204357	45.536709	";"
35092	-93.204127	45.522245	";"
35093	-93.21981	45.536585	";"
35094	-93.214728	45.536622	";"
35095	-93.204424	45.539861	";"
35096	-93.204434	45.540297	";"
35097	-93.224108	45.572639	";"
35098	-93.20994	45.572686	";"
35099	-93.215688	45.585618	";"
35100	-93.224949	45.562922	";"
35101	-93.225367	45.561979	";"
35102	-93.219247	45.579297	";"
35103	-93.217347	45.581485	";"
35104	-93.203918	45.57984	";"
35105	-93.20393	45.581298	";"
35106	-93.227392	45.557021	";"
35107	-93.228921	45.554359	";"
35108	-93.23022	45.552859	";"
35109	-93.231969	45.550943	";"
35110	-93.226305	45.559655	";"
35111	-93.226882	45.558271	";"
35112	-93.22712	45.557712	";"
35113	-93.223926	45.56558	";"
35114	-93.203543	45.564671	";"
35115	-93.203482	45.562705	";"
35116	-93.224087	45.571649	";"
35117	-93.22403	45.56862	";"
35118	-93.22396	45.567614	";"
35119	-93.22408	45.570638	";"
35120	-93.224074	45.569626	";"
35121	-93.224037	45.568978	";"
35122	-93.219529	45.57909	";"
35123	-93.221044	45.578175	";"
35124	-93.223765	45.576316	";"
35125	-93.22402	45.57586	";"
35126	-93.224185	45.574654	";"
35127	-93.224126	45.573667	";"
35128	-93.224163	45.575158	";"
35129	-93.222986	45.576965	";"
35130	-93.203593	45.555587	";"
35131	-93.203401	45.558329	";"
35132	-93.206007	45.549372	";"
35133	-93.205546	45.55002	";"
35134	-93.203464	45.561481	";"
35135	-93.203429	45.571009	";"
35136	-93.201169	45.568424	";"
35137	-93.203427	45.565659	";"
35138	-93.203811	45.575316	";"
35139	-93.203837	45.576419	";"
35140	-93.203756	45.573778	";"
35141	-93.210546	45.598001	";"
35142	-93.213568	45.590683	";"
35143	-93.203929	45.58283	";"
35144	-93.209379	45.582948	";"
35145	-93.217119	45.582173	";"
35146	-93.214353	45.588762	";"
35147	-93.214672	45.58739	";"
35148	-93.209733	45.590663	";"
35149	-93.217212	45.581944	";"
35150	-93.210788	45.599355	";"
35151	-93.210575	45.598926	";"
35152	-93.13995	45.385117	";"
35153	-93.125945	45.384899	";"
35154	-93.12398	45.457151	";"
35155	-93.133967	45.455359	";"
35156	-93.160792	45.385163	";"
35157	-93.155177	45.385161	";"
35158	-93.185214	45.353594	";"
35159	-93.175301	45.385146	";"
35160	-93.162567	45.385164	";"
35161	-93.146923	45.385158	";"
35162	-93.142089	45.38515	";"
35163	-93.152702	45.457117	";"
35164	-93.162864	45.457696	";"
35165	-93.173211	45.457615	";"
35166	-93.176764	45.457587	";"
35167	-93.168357	45.457637	";"
35168	-93.141502	45.456598	";"
35169	-93.147526	45.45685	";"
35170	-93.093823	45.380111	";"
35171	-93.095006	45.380998	";"
35172	-93.100655	45.381158	";"
35173	-93.100326	45.384858	";"
35174	-93.108246	45.381149	";"
35175	-93.115022	45.38452	";"
35176	-93.088914	45.405938	";"
35177	-93.095861	45.406533	";"
35178	-93.105792	45.36591	";"
35179	-93.086	45.36449	";"
35180	-93.10118	45.374884	";"
35181	-93.101023	45.376453	";"
35182	-93.097553	45.38113	";"
35183	-93.098433	45.381141	";"
35184	-93.095779	45.381107	";"
35185	-93.096674	45.381119	";"
35186	-93.099985	45.402296	";"
35187	-93.100858	45.399218	";"
35188	-93.104538	45.390324	";"
35189	-93.105017	45.391927	";"
35190	-93.101822	45.396114	";"
35191	-93.101009	45.386379	";"
35192	-93.098659	45.406535	";"
35193	-93.08785	45.375543	";"
35194	-93.092773	45.379514	";"
35195	-93.089845	45.377108	";"
35196	-93.090789	45.37807	";"
35197	-93.092157	45.379163	";"
35198	-93.076137	45.404494	";"
35199	-93.103492	45.457414	";"
35200	-93.082902	45.456347	";"
35201	-93.108697	45.457365	";"
35202	-93.072637	45.456144	";"
35203	-93.125118	45.588282	";"
35204	-93.134687	45.590768	";"
35205	-93.125373	45.500359	";"
35206	-93.142027	45.500208	";"
35207	-93.152861	45.500347	";"
35208	-93.163131	45.500455	";"
35209	-93.17862	45.500325	";"
35210	-93.183536	45.500297	";"
35211	-93.178286	45.579555	";"
35212	-93.17273	45.580595	";"
35213	-93.157462	45.582612	";"
35214	-93.181826	45.575985	";"
35215	-93.142132	45.588221	";"
35216	-93.146928	45.586098	";"
35217	-93.13558	45.590836	";"
35218	-93.092405	45.499996	";"
35219	-93.104475	45.500073	";"
35220	-93.11489	45.500229	";"
35221	-93.120133	45.500277	";"
35222	-93.083516	45.499981	";"
35223	-93.092289	45.579769	";"
35224	-93.096893	45.580054	";"
35225	-93.099041	45.580172	";"
35226	-93.114799	45.584189	";"
35227	-93.120107	45.586439	";"
35228	-93.078933	45.576981	";"
35229	-93.083499	45.578529	";"
35230	-93.03064	45.16732	";"
35231	-93.03093	45.1676	";"
35232	-92.983119	45.235893	";"
35233	-92.98239	45.19618	";"
35234	-92.9401	45.26192	";"
35235	-92.910628	45.250414	";"
35236	-92.81158	45.24936	";"
35237	-93.059995	45.21591	";"
35238	-93.059197	45.220198	";"
35239	-93.034201	45.213949	";"
35240	-93.032482	45.22258	";"
35241	-92.931307	45.318845	";"
35242	-92.929433	45.318355	";"
35243	-92.93214	45.314879	";"
35244	-92.929559	45.341898	";"
35245	-92.931206	45.340653	";"
35246	-92.929187	45.302652	";"
35247	-92.930156	45.304314	";"
35248	-92.938193	45.113644	";"
35249	-92.929672	45.108653	";"
35250	-92.799536	45.221152	";"
35251	-92.956897	45.217361	";"
35252	-92.958203	45.224918	";"
35253	-92.91769	45.24291	";"
35254	-92.937883	45.242858	";"
35255	-93.019691	45.21625	";"
35256	-93.019614	45.225269	";"
35257	-92.932838	45.1526	";"
35258	-92.91221	45.12721	";"
35259	-92.945449	45.123663	";"
35260	-92.937869	45.19598	";"
35261	-92.88227	45.19565	";"
35262	-92.88576	45.228176	";"
35263	-93.035617	45.140624	";"
35264	-93.02897	45.164	";"
35265	-92.9996	45.13822	";"
35266	-92.99536	45.15263	";"
35267	-93.04958	45.12399	";"
35268	-93.03112	45.16061	";"
35269	-93.0315	45.16038	";"
35270	-93.04983	45.12399	";"
35271	-92.98962	45.09812	";"
35272	-93.00598	45.16143	";"
35273	-92.99405	45.15717	";"
35274	-92.99988	45.10467	";"
35275	-92.9896	45.10474	";"
35276	-93.040761	45.152936	";"
35277	-93.040766	45.154791	";"
35278	-92.932761	45.156777	";"
35279	-92.999018	45.196048	";"
35280	-92.982364	45.19618	";"
35281	-93.03585	45.10459	";"
35282	-93.0219	45.09975	";"
35283	-93.021245	45.0901	";"
35284	-93.04873	45.12399	";"
35285	-93.04794	45.12396	";"
35286	-93.03904	45.11077	";"
35287	-93.00319	45.12376	";"
35288	-93.028827	45.097368	";"
35289	-93.025632	45.097458	";"
35290	-93.050699	45.123994	";"
35291	-93.04398	45.10459	";"
35292	-93.03584	45.09738	";"
35293	-93.03584	45.098711	";"
35294	-93.03317	45.097375	";"
35295	-93.030194	45.097368	";"
35296	-93.040749	45.145708	";"
35297	-93.042987	45.135758	";"
35298	-93.040789	45.138437	";"
35299	-93.046784	45.130078	";"
35300	-93.043331	45.135292	";"
35301	-93.0507	45.12401	";"
35302	-93.01538	45.09936	";"
35303	-93.00756	45.105	";"
35304	-93.01538	45.097888	";"
35305	-93.020397	45.09793	";"
35306	-93.017972	45.097868	";"
35307	-93.025043	45.097788	";"
35308	-93.023754	45.097927	";"
35309	-93.022601	45.097917	";"
35310	-93.0203	45.16407	";"
35311	-93.040694	45.19649	";"
35312	-93.019995	45.196403	";"
35313	-93.040868	45.183843	";"
35314	-93.040825	45.189966	";"
35315	-93.020063	45.182829	";"
35316	-93.020022	45.189267	";"
35317	-93.040845	45.170632	";"
35318	-93.040844	45.171608	";"
35319	-93.02993	45.16398	";"
35320	-93.040801	45.161038	";"
35321	-93.040776	45.163827	";"
35322	-93.041147	45.157269	";"
35323	-93.041004	45.156532	";"
35324	-93.040794	45.166423	";"
35325	-93.040798	45.16714	";"
35326	-93.040793	45.165703	";"
35327	-93.040811	45.167755	";"
35328	-93.040858	45.174564	";"
35329	-93.040907	45.182276	";"
35330	-93.040891	45.182603	";"
35331	-93.059077	45.204638	";"
35332	-93.040273	45.200032	";"
35333	-93.037258	45.20373	";"
35334	-93.059262	45.211036	";"
35335	-93.034889	45.210904	";"
35336	-93.020274	45.165525	";"
35337	-93.020171	45.17417	";"
35338	-93.020115	45.178558	";"
35339	-93.020168	45.17433	";"
35340	-93.020115	45.178395	";"
35341	-93.019732	45.210883	";"
35342	-93.001595	45.19608	";"
35343	-92.9726	45.11909	";"
35344	-92.95845	45.12364	";"
35345	-92.940611	45.123631	";"
35346	-92.939869	45.121249	";"
35347	-92.984575	45.1189	";"
35348	-92.984601	45.121676	";"
35349	-92.978869	45.147422	";"
35350	-92.94846	45.14976	";"
35351	-92.98575	45.11887	";"
35352	-92.98443	45.09712	";"
35353	-92.979032	45.130986	";"
35354	-92.979002	45.138213	";"
35355	-92.983718	45.123742	";"
35356	-92.978946	45.141831	";"
35357	-92.978981	45.139395	";"
35358	-92.937654	45.115384	";"
35359	-92.943189	45.123649	";"
35360	-92.989577	45.172356	";"
35361	-92.953053	45.19596	";"
35362	-92.96211	45.17496	";"
35363	-92.962934	45.174017	";"
35364	-92.937907	45.1811	";"
35365	-92.937918	45.18886	";"
35366	-92.978462	45.165629	";"
35367	-92.981268	45.165402	";"
35368	-92.968896	45.168974	";"
35369	-92.992177	45.163523	";"
35370	-92.987	45.163863	";"
35371	-92.987831	45.16361	";"
35372	-92.989505	45.163528	";"
35373	-92.98946	45.163528	";"
35374	-92.982821	45.165154	";"
35375	-92.984283	45.164696	";"
35376	-92.985961	45.16417	";"
35377	-92.969587	45.168229	";"
35378	-92.973724	45.167265	";"
35379	-92.978014	45.165759	";"
35380	-92.931838	45.163547	";"
35381	-92.931678	45.17077	";"
35382	-92.937877	45.177973	";"
35383	-92.948024	45.178022	";"
35384	-92.958194	45.177967	";"
35385	-92.959376	45.177875	";"
35386	-92.937772	45.174448	";"
35387	-92.931663	45.174283	";"
35388	-92.945001	45.196012	";"
35389	-92.953119	45.206847	";"
35390	-92.953268	45.216869	";"
35391	-92.953103	45.210451	";"
35392	-92.937901	45.190021	";"
35393	-92.98378	45.2834	";"
35394	-92.98374	45.286739	";"
35395	-93.039113	45.271903	";"
35396	-92.98353	45.268427	";"
35397	-93.00258	45.296848	";"
35398	-93.00325	45.28481	";"
35399	-92.9988	45.27943	";"
35400	-92.99405	45.27931	";"
35401	-93.01946	45.28643	";"
35402	-93.00666	45.27942	";"
35403	-92.998421	45.289727	";"
35404	-92.98384	45.28894	";"
35405	-93.00302	45.28283	";"
35406	-93.00293	45.28647	";"
35407	-92.98421	45.25542	";"
35408	-93.035459	45.280596	";"
35409	-93.02973	45.28653	";"
35410	-92.996099	45.332926	";"
35411	-92.99491	45.332929	";"
35412	-92.996086	45.336464	";"
35413	-92.990978	45.336429	";"
35414	-92.998424	45.332932	";"
35415	-92.98984	45.320232	";"
35416	-93.02279	45.25368	";"
35417	-93.02307	45.25376	";"
35418	-93.02597	45.24736	";"
35419	-93.030305	45.24834	";"
35420	-93.059558	45.231079	";"
35421	-93.029088	45.236109	";"
35422	-93.03816	45.238691	";"
35423	-93.058947	45.223249	";"
35424	-93.032129	45.225325	";"
35425	-93.031803	45.229696	";"
35426	-93.049906	45.26561	";"
35427	-93.043505	45.268408	";"
35428	-93.037001	45.27443	";"
35429	-93.036182	45.277165	";"
35430	-93.038762	45.272315	";"
35431	-93.037731	45.273523	";"
35432	-93.024574	45.232502	";"
35433	-93.022668	45.246061	";"
35434	-93.019435	45.232297	";"
35436	-93.00441	45.27672	";"
35437	-93.00487	45.27642	";"
35438	-93.00481	45.27939	";"
35439	-93.00207	45.27942	";"
35440	-93.0033	45.28328	";"
35441	-93.004278	45.329769	";"
35442	-93.027791	45.296908	";"
35443	-93.011527	45.316088	";"
35444	-93.00643	45.322572	";"
35445	-93.0196	45.305576	";"
35446	-93.012704	45.314528	";"
35447	-93.014497	45.311274	";"
35448	-93.004473	45.336487	";"
35449	-92.998637	45.336424	";"
35450	-93.012164	45.338811	";"
35451	-93.007243	45.336517	";"
35452	-93.005336	45.33205	";"
35453	-93.004401	45.326311	";"
35454	-93.004705	45.327481	";"
35455	-93.005829	45.323336	";"
35456	-93.004337	45.325698	";"
35457	-93.005241	45.330168	";"
35458	-93.004959	45.328679	";"
